"targetGene","N_TFs","RSquared"
"MAPK10",15,0.492976537325108
"MAPK11",15,0.704984622434037
"MAPK12",15,0.402369237243966
"MAPK13",15,0.292441394107195
"MAPK14",15,0.307483102026683
"MAPK1IP1L",15,0.353224534164643
"MAPK3",15,0.481526100851542
"MAPK4",14,0.538439465190804
"MAPK6",15,0.392233254387402
"MAPK7",15,0.448434386644796
"MAPK8",15,0.303480755124786
"MAPK8IP3",15,0.49066712403011
"MAPK9",15,0.485445597119481
"MAPKAP1",15,0.524640345067931
"MAPKAPK3",14,0.283612464387843
"MAPKBP1",13,0.532031725334778
"MAPRE1",13,0.395452615061116
"MAPRE2",15,0.750228401028907
"MAPT",15,0.287855614892261
"MARC1",15,0.858075138493341
"MARCH1",15,0.828685889463845
"MARCH2",15,0.794285686262314
"MARCH4",15,0.284683426790281
"MARCH5",15,0.634714409571054
"MARCH6",15,0.448287201210989
"MARCH7",15,0.554290249361434
"MARCH8",11,0.363598152607551
"MARCH9",15,0.262167405269596
"MARCKS",15,0.538919557217625
"MARCKSL1",15,0.358438478326412
"MARF1",15,0.532813170471009
"MARK1",14,0.566002149117553
"MARK2",15,0.812653313823543
"MARK2P16",10,0.257126282244284
"MARK3",15,0.324292999251221
"MARK4",15,0.59807369315726
"MARS2",15,0.405568540023676
"MARVELD1",15,0.434946264769239
"MARVELD3",15,0.270993038674697
"MASP1",15,0.417739959156451
"MASP2",8,0.272050082946301
"MAST2",15,0.533741326918279
"MAST3",15,0.614707498562813
"MAST4",15,0.67070197674455
"MAT2A",15,0.455055651232161
"MAT2B",15,0.49514850207984
"MATN2",15,0.572522764356239
"MATN3",15,0.331048094664954
"MATR3",15,0.669741888424351
"MAU2",15,0.540903212514416
"MAVS",15,0.857224591298633
"MAX",15,0.298816656184377
"MAZ",15,0.442556845389409
"MB21D2",15,0.512455247692784
"MBD1",15,0.621540388177023
"MBD2",15,0.67497313691233
"MBD3",15,0.714563691251224
"MBD4",15,0.349774012636105
"MBD5",15,0.682134361476796
"MBD6",15,0.387230731841865
"MBLAC2",15,0.446572478314476
"MBNL1",15,0.562087740854858
"MBNL2",15,0.618677276932517
"MBNL3",15,0.384914996700406
"MBOAT1",15,0.256609564570282
"MBOAT2",15,0.366343572610217
"MBP",15,0.679943242064271
"MBTD1",15,0.61663197763902
"MBTPS1",15,0.361284208363008
"MBTPS2",15,0.502987131916356
"MC1R",15,0.501165286958339
"MCAM",15,0.345731560878311
"MCC",15,0.539107917146661
"MCCC1",15,0.313074419541619
"MCCC2",15,0.323853626563619
"MCF2L",15,0.516424204598935
"MCFD2",15,0.760285732719322
"MCL1",15,0.713632294296018
"MCM10",15,0.738581848813809
"MCM2",15,0.796290932879269
"MCM3",15,0.839044651212324
"MCM3AP",15,0.393614718012045
"MCM4",15,0.535786430556514
"MCM5",15,0.858286832800611
"MCM6",15,0.791430495028337
"MCM7",15,0.777499637575536
"MCM9",15,0.475747699696059
"MCMBP",15,0.745623413687974
"MCOLN1",15,0.307614763516035
"MCOLN3",14,0.326278992383119
"MCPH1",15,0.352612981131977
"MCRIP1",15,0.560940952164643
"MCRIP2",15,0.666317567416228
"MCRS1",15,0.600220774008063
"MCTP1",15,0.540543553613797
"MCTP2",15,0.659710763737502
"MCTS1",15,0.430540857552192
"MCUR1",15,0.406106875709879
"MDFI",14,0.303210101813959
"MDFIC",15,0.640444278858892
"MDH1",15,0.401350244564156
"MDH2",15,0.523425846053821
"MDM2",15,0.506989217234664
"MDM4",15,0.473219581199113
"MDN1",15,0.404991474616529
"ME1",15,0.585077754828557
"ME2",15,0.514114490955157
"ME3",15,0.385315742627437
"MEA1",15,0.326347658428774
"MEAF6",15,0.277941028358524
"MECOM",15,0.855245768977044
"MECP2",15,0.704278387278574
"MECR",15,0.464889020704017
"MED1",15,0.667857368213523
"MED12",15,0.580230040698616
"MED12L",15,0.606919128047993
"MED13",15,0.847746461090779
"MED13L",15,0.714334590706031
"MED14",15,0.528696818992554
"MED15",15,0.518009183699927
"MED19",15,0.452846526463762
"MED20",15,0.427792987682507
"MED21",15,0.578255123635107
"MED22",15,0.565396774298324
"MED23",15,0.505985046795745
"MED24",15,0.402314404408921
"MED25",15,0.643445542664026
"MED26",15,0.659875920130096
"MED27",15,0.525816192033166
"MED28",15,0.256313129710314
"MED29",14,0.259976875483993
"MED30",15,0.402343568130053
"MED4",15,0.474440063501879
"MED6",15,0.575652117479444
"MED8",15,0.467033940184598
"MED9",15,0.443523549518675
"MEF2A",15,0.778659241628724
"MEF2C",15,0.896111605015912
"MEF2D",15,0.539775114064483
"MEFV",15,0.579105387289078
"MEGF6",15,0.54860549230033
"MEGF8",15,0.756009461974676
"MEGF9",15,0.539519283560888
"MEIS1",15,0.400589566970699
"MEIS3",15,0.541947069167032
"MELK",15,0.728752701804921
"MEMO1",15,0.339616263949614
"MEN1",15,0.341169278525926
"MEOX2",15,0.741542972834393
"MEPCE",15,0.642872474895669
"MERTK",15,0.382967515992544
"MESD",15,0.605717099859546
"MEST",15,0.718343309159952
"MET",15,0.612454530901438
"METAP1",15,0.45112703070864
"METAP2",15,0.478396984275209
"METRN",15,0.452491945598028
"METTL1",15,0.522686284584507
"METTL14",14,0.254921104890958
"METTL15",15,0.285487949018131
"METTL16",15,0.278520449647225
"METTL17",15,0.365662689958661
"METTL21A",15,0.307025116397754
"METTL23",15,0.34855797627313
"METTL26",15,0.549483527045263
"METTL3",14,0.43115977425258
"METTL4",13,0.452116327478872
"METTL6",15,0.406871559509013
"METTL7A",15,0.728142464018117
"METTL8",15,0.384143230983805
"MEX3B",14,0.429068844940467
"MEX3C",15,0.580177906350904
"MEX3D",15,0.510135285474706
"MFAP2",15,0.366859019016245
"MFAP3",15,0.621413397490036
"MFAP3L",15,0.453648539415883
"MFAP4",15,0.494867779716923
"MFGE8",15,0.768257313032374
"MFN2",15,0.571430691264736
"MFNG",15,0.733789998297351
"MFSD1",15,0.309898594255811
"MFSD10",15,0.541947097013075
"MFSD11",15,0.391536243139465
"MFSD12",6,0.311811232873852
"MFSD13A",15,0.547209388313723
"MFSD14A",15,0.783557910407156
"MFSD14B",15,0.335271147512366
"MFSD14C",10,0.406507309243558
"MFSD2A",15,0.827685332234276
"MFSD2B",15,0.270099688993196
"MFSD3",15,0.467047031751842
"MFSD4A",15,0.602952993658678
"MFSD4B",15,0.712236963403421
"MFSD5",15,0.41482381141466
"MFSD8",15,0.66415618934176
"MGA",15,0.54183345558692
"MGAT1",15,0.339313260543991
"MGAT2",15,0.678273117788988
"MGAT3",15,0.604786978559626
"MGAT4A",15,0.28511378274814
"MGAT4B",15,0.465852636260824
"MGAT5",15,0.441865006204998
"MGLL",15,0.361552637743194
"MGMT",15,0.29795376328052
"MGP",15,0.501242250711831
"MGRN1",15,0.406673746205515
"MGST2",15,0.288980576405036
"MGST3",15,0.422772669337165
"MIA3",15,0.525946074659021
"MIB1",15,0.656122182891752
"MIB2",15,0.610830427961343
"MICAL1",15,0.521557003262634
"MICAL2",15,0.617999042181983
"MICAL3",15,0.586735618423217
"MICALL1",15,0.279398060189395
"MICALL2",15,0.492123694120392
"MICU2",15,0.384710634102828
"MICU3",15,0.743136703494825
"MID1",15,0.625557006880474
"MID1IP1",15,0.343432635150197
"MIDN",15,0.533932559888772
"MIEF1",15,0.392430325372785
"MIEN1",15,0.612092751857011
"MIER1",15,0.771995069360242
"MIER2",15,0.547852094118134
"MIER3",15,0.834592747208205
"MIF",15,0.62046716990825
"MIGA1",15,0.804354991255285
"MIIP",15,0.658025842793397
"MILR1",15,0.393838352294759
"MINDY2",15,0.783096678895073
"MINDY3",15,0.461142796329033
"MINK1",14,0.466359464719488
"MINOS1",15,0.300731135250064
"MINPP1",15,0.43461972008474
"MIPEP",7,0.292710582113535
"MIPOL1",15,0.575123763170741
"MIS12",15,0.461703255192254
"MIS18A",15,0.503936351194696
"MIS18BP1",15,0.458810531873119
"MISP",15,0.328540658777725
"MISP3",15,0.777271203028906
"MITF",15,0.329031888781927
"MKI67",15,0.800134320084789
"MKLN1",15,0.755640829492562
"MKNK1",15,0.58931664964111
"MKNK2",15,0.431310427793417
"MKRN1",15,0.540196268645558
"MKRN4P",15,0.262935097311737
"MLC1",15,0.479795336848934
"MLEC",15,0.336350235879383
"MLF1",15,0.34132657417104
"MLF2",15,0.79780970369981
"MLH1",15,0.373920203658314
"MLH3",15,0.65084328210889
"MLKL",15,0.669110597068781
"MLLT1",15,0.610561751770586
"MLLT10",15,0.586349616732628
"MLLT11",12,0.294276848694717
"MLLT3",15,0.516722385592175
"MLLT6",15,0.581757122971484
"MLPH",5,0.291083607999324
"MLST8",15,0.513567742053608
"MLXIP",15,0.804994697848668
"MLYCD",15,0.273194423927761
"MMADHC",15,0.276695199536419
"MMD",15,0.771321361085048
"MMGT1",15,0.587152865750092
"MMP11",15,0.530229876386838
"MMP15",13,0.535664651295185
"MMP16",15,0.44020496344677
"MMP19",15,0.419299230963776
"MMP2",15,0.724149553799211
"MMP25",15,0.256023989585722
"MMP9",15,0.322339633059823
"MMRN2",15,0.676101500604258
"MN1",15,0.402335724195022
"MNAT1",15,0.464453809127475
"MND1",15,0.392223552385064
"MNT",15,0.618713097474757
"MOB1A",15,0.712403352105055
"MOB1B",15,0.68661483060019
"MOB2",15,0.520799045915885
"MOB3A",15,0.613168661749817
"MOB3B",15,0.545573189021913
"MOB3C",3,0.314699394957995
"MOB4",15,0.698835181865301
"MOCOS",15,0.428005613965969
"MOCS1",15,0.710257159464165
"MOCS2",15,0.503232776230006
"MOCS3",15,0.490914297889472
"MOGS",15,0.447930557007355
"MON1B",14,0.26209301919137
"MON2",15,0.70146414844582
"MORC2",15,0.60038115423001
"MORC3",15,0.759220643611675
"MORC4",15,0.759530014249974
"MORF4L1",15,0.443216013559954
"MORF4L2",15,0.659238630358615
"MORN3",15,0.728104893137906
"MOSMO",15,0.740937964540856
"MOSPD1",15,0.471301141209334
"MOSPD3",15,0.304154311525353
"MOV10",9,0.398596115883847
"MPC2",15,0.308161298185146
"MPDU1",15,0.660544781092952
"MPDZ",15,0.488110583457043
"MPEG1",15,0.776268698522151
"MPG",15,0.687206446096048
"MPHOSPH6",15,0.457201288315736
"MPHOSPH9",15,0.378281284505789
"MPI",15,0.471506461296972
"MPP1",15,0.759985154954479
"MPP2",15,0.73400419988618
"MPP5",15,0.4590090463615
"MPP7",15,0.600040966577896
"MPPED2",15,0.424374976441078
"MPRIP",15,0.53680900802825
"MPV17L2",15,0.509552212714868
"MPZL1",15,0.779301376457673
"MPZL2",15,0.527027750180031
"MPZL3",15,0.384676106905631
"MR1",15,0.717274011872576
"MRC1",15,0.695476529504015
"MRC2",15,0.553068242024086
"MRE11",15,0.269931284578962
"MREG",15,0.297306015769381
"MRFAP1",15,0.421968198424217
"MRFAP1L1",15,0.53354733237558
"MRGBP",15,0.640700177244939
"MRGPRF",15,0.67476805833328
"MRM2",15,0.350449481162875
"MRM3",15,0.447404960456151
"MRNIP",15,0.429051802101083
"MROH6",15,0.279960633729667
"MRPL1",15,0.539796386235639
"MRPL10",15,0.570680673149867
"MRPL11",15,0.578316047957417
"MRPL12",15,0.667182734266053
"MRPL13",15,0.321274606212872
"MRPL14",15,0.425351201631216
"MRPL15",15,0.633594698348619
"MRPL16",15,0.570756818549189
"MRPL17",15,0.253069522325025
"MRPL18",15,0.261006304325905
"MRPL19",15,0.284266920115088
"MRPL2",15,0.299551407915953
"MRPL20",15,0.716613516611386
"MRPL21",15,0.320068328793706
"MRPL22",15,0.36574073085981
"MRPL24",15,0.553139506346609
"MRPL27",15,0.674509157014928
"MRPL28",15,0.449694002403496
"MRPL3",14,0.414358208970704
"MRPL32",15,0.477298929063064
"MRPL33",15,0.51436329017332
"MRPL34",15,0.528030561718832
"MRPL35",15,0.286725690235631
"MRPL36",15,0.321327418968461
"MRPL38",15,0.5204365300878
"MRPL4",15,0.787670497429979
"MRPL40",15,0.404326498150157
"MRPL41",15,0.483784323110879
"MRPL42",15,0.275826286131316
"MRPL43",15,0.610726462071525
"MRPL44",15,0.415323214985247
"MRPL46",15,0.557919358550113
"MRPL47",15,0.337616650967871
"MRPL49",15,0.615314516344047
"MRPL50",15,0.364270979076659
"MRPL51",15,0.291622740058827
"MRPL52",15,0.433941117144942
"MRPL53",15,0.629157481611033
"MRPL54",15,0.594415394769898
"MRPL55",15,0.687153621410635
"MRPL57",15,0.542171227377214
"MRPL58",15,0.44278834569233
"MRPL9",15,0.552631958699091
"MRPS10",15,0.345334094601286
"MRPS11",15,0.324129511971511
"MRPS12",15,0.617003401944401
"MRPS14",15,0.427602984038744
"MRPS15",15,0.516600725104361
"MRPS16",15,0.519222529654556
"MRPS17",15,0.296030239075831
"MRPS18A",15,0.353342365470018
"MRPS18B",15,0.420662777374923
"MRPS2",15,0.298489637754834
"MRPS21",15,0.413058808100894
"MRPS22",15,0.365853367644534
"MRPS23",15,0.433325036181936
"MRPS24",15,0.606770684865157
"MRPS25",15,0.546672767781504
"MRPS26",15,0.501928172550895
"MRPS28",15,0.374384853594964
"MRPS30",12,0.287330910409933
"MRPS31",15,0.36373024943895
"MRPS31P5",15,0.387546306200673
"MRPS34",15,0.399647718191019
"MRPS35",15,0.400556905832208
"MRPS7",15,0.427143439924065
"MRS2",15,0.528612028475276
"MRTO4",15,0.418521777722711
"MRVI1",15,0.680547280158181
"MS4A6A",15,0.784349964769899
"MS4A7",15,0.703790313779582
"MSANTD2",14,0.516624334218136
"MSANTD4",15,0.528425465660599
"MSC",14,0.697045799160338
"MSH6",15,0.414199923734643
"MSI2",15,0.481411320089058
"MSL1",15,0.554046294329413
"MSL2",15,0.764536105545817
"MSL3",15,0.529904089410408
"MSMO1",6,0.317751199719661
"MSN",15,0.88790989660538
"MSR1",15,0.636609030364474
"MSRB1",15,0.421953836597756
"MSRB3",15,0.651437344263537
"MST1",10,0.36902796025209
"MSTO1",15,0.324547709288253
"MSX2",15,0.862469833992506
"MT1E",15,0.372101685179196
"MT2A",15,0.469079380322037
"MTA1",15,0.308288049441261
"MTA2",15,0.385392184165793
"MTA3",15,0.580066761382693
"MTAP",15,0.415277164084438
"MTBP",8,0.27186234167953
"MTCH1",15,0.398134042199352
"MTCH2",15,0.272905926040198
"MTDH",15,0.8941709942745
"MTERF3",15,0.362227403522015
"MTF1",15,0.816064622144227
"MTF2",15,0.503192856922982
"MTFP1",15,0.518869252520514
"MTFR1",15,0.600328196754631
"MTFR1L",15,0.457408212174136
"MTFR2",14,0.319034553031266
"MTG1",15,0.494757736930815
"MTG2",15,0.337363979672949
"MTHFD1",15,0.614648776820158
"MTHFD1L",15,0.481508635571626
"MTHFD2",15,0.670203748652703
"MTHFD2L",15,0.301825268216025
"MTHFR",15,0.511008894639087
"MTHFS",15,0.396350785299143
"MTM1",15,0.768975540902394
"MTMR1",15,0.832894839882463
"MTMR10",15,0.869704197362941
"MTMR11",15,0.298184229804699
"MTMR12",15,0.304507427350173
"MTMR14",15,0.411230822571992
"MTMR2",15,0.397682524429051
"MTMR3",15,0.689550779666061
"MTMR4",15,0.790772578191834
"MTMR6",15,0.420846388400115
"MTMR7",15,0.445991480065577
"MTMR9",15,0.553829936732649
"MTMR9LP",15,0.525098326070449
"MTPAP",15,0.309899718307556
"MTPN",15,0.705519228950376
"MTR",15,0.272597534068747
"MTREX",15,0.50382871873537
"MTSS1",15,0.567132055324797
"MTSS1L",15,0.687999157675362
"MTUS1",15,0.258640483025675
"MTX1",15,0.496894605523052
"MTX2",15,0.325744209725403
"MTX3",15,0.652110475355673
"MUC1",14,0.328076186097032
"MUC15",15,0.320852887241102
"MUL1",15,0.563690436674274
"MUM1",15,0.258483938774018
"MUM1L1",15,0.36646102771854
"MUS81",15,0.537010337978168
"MUTYH",15,0.357036366902717
"MVB12A",15,0.66965154478257
"MVD",15,0.617641602192839
"MVP",15,0.288130585012185
"MX1",15,0.714088006148476
"MX2",15,0.600212441911555
"MXD1",15,0.742666186482774
"MXD3",15,0.523603220403426
"MXD4",15,0.658583423834753
"MXI1",15,0.702575974134423
"MXRA5",15,0.371752820385644
"MXRA7",15,0.61030304711691
"MXRA8",15,0.288634979859554
"MYADM",15,0.580817663967383
"MYBBP1A",15,0.510372788405645
"MYBL2",15,0.783792361556147
"MYBPH",15,0.481178646280287
"MYC",15,0.639453370577638
"MYCBP",15,0.465825784062807
"MYCBP2",15,0.474390435665052
"MYCL",12,0.550657744569001
"MYD88",15,0.319966522116805
"MYDGF",15,0.639144637472555
"MYEF2",11,0.3077348957834
"MYH10",15,0.836526512363901
"MYH11",15,0.795435734063504
"MYH9",15,0.302590977251477
"MYL12B",15,0.618033329793559
"MYL6",15,0.699995390727654
"MYL9",15,0.68125986144615
"MYLIP",15,0.571370221361361
"MYLK",15,0.286029817033881
"MYLK3",15,0.270147248846189
"MYLK4",9,0.323546202889855
"MYNN",15,0.649969089185039
"MYO10",15,0.7574518829957
"MYO15A",15,0.282414424970177
"MYO15B",15,0.498915826059576
"MYO1A",15,0.434620629726164
"MYO1B",15,0.340431418279886
"MYO1D",11,0.270251258079378
"MYO1F",15,0.807116861473847
"MYO1G",15,0.605707786835303
"MYO5A",15,0.44727558263446
"MYO5C",14,0.321220232739813
"MYO7A",15,0.799544578997767
"MYO9A",15,0.617277065099324
"MYO9B",15,0.344736760589225
"MYOCD",15,0.305686203761439
"MYOF",15,0.36075480453705
"MYOM3",8,0.590501307708244
"MYORG",15,0.848004224641687
"MYOZ3",15,0.341240665938345
"MYRF",15,0.349128731555605
"MYSM1",15,0.684634864256478
"MYZAP",15,0.560213462966726
"MZF1",15,0.344104961623101
"MZT1",15,0.621593802610227
"MZT2A",15,0.471755081525638
"MZT2B",15,0.637711009239479
"N4BP2",15,0.6989740194435
"N4BP2L2",15,0.326228187435392
"N4BP3",14,0.291478734793929
"NAA10",15,0.432249655747598
"NAA15",15,0.504695992182465
"NAA16",15,0.386104409866782
"NAA25",15,0.647289837864302
"NAA30",15,0.743316242575665
"NAA35",15,0.455252113286166
"NAA38",15,0.531414827766525
"NAA40",15,0.356667846916014
"NAA50",15,0.694628818501141
"NAB1",15,0.52778378375182
"NAB2",15,0.667474638871279
"NABP1",12,0.434404044649674
"NACA",15,0.484092349398113
"NACC1",15,0.67971793747641
"NACC2",15,0.504575028348235
"NADK",15,0.415940168357676
"NAGK",15,0.314902080866447
"NAGLU",15,0.386945442328777
"NAGPA",15,0.255690931930236
"NAIF1",15,0.314762949983155
"NAMPT",15,0.534897667633103
"NANOS1",15,0.621926647841252
"NANS",15,0.572578041635375
"NAP1L1",15,0.605549996524809
"NAPA",15,0.660214411156004
"NAPB",14,0.429702594602202
"NARF",10,0.33826355855842
"NARS",15,0.31341086520045
"NASP",15,0.560465409746754
"NAT1",15,0.368734513300503
"NAT10",15,0.272678156123206
"NAT14",15,0.454344098278063
"NAT2",15,0.654209594774864
"NAT9",15,0.604866756608117
"NAV2",15,0.57191471809999
"NAV3",15,0.574744268668893
"NAXD",15,0.68073734150806
"NAXE",15,0.481244886957684
"NBAS",15,0.38371350051246
"NBEA",15,0.339695717019393
"NBEAL1",15,0.571495865460509
"NBEAL2",15,0.500760475979252
"NBL1",15,0.329343415712259
"NBN",15,0.621969495557437
"NBPF1",15,0.262112923767696
"NBPF10",15,0.357456333347802
"NBPF11",15,0.354896236296888
"NBPF12",13,0.280625705131107
"NBPF14",15,0.41947440922019
"NBPF15",15,0.302355871025262
"NBR1",15,0.597699614614041
"NCALD",15,0.258278601358739
"NCAPD2",15,0.560224116408736
"NCAPD3",15,0.697826343245246
"NCAPG",15,0.702794308839228
"NCAPG2",15,0.473214177196704
"NCAPH",15,0.768129281595214
"NCAPH2",15,0.655085472446415
"NCBP1",15,0.36038836735412
"NCBP2",15,0.419664080716472
"NCBP2-AS2",15,0.287983836984475
"NCBP3",15,0.495471995578524
"NCCRP1",15,0.439721605782377
"NCDN",15,0.308833255542572
"NCEH1",15,0.350108587620086
"NCF4",15,0.353325178939509
"NCKAP1",15,0.564944223015401
"NCKAP1L",15,0.896954802153711
"NCKAP5",15,0.488419441729452
"NCKAP5L",15,0.54276622238682
"NCKIPSD",12,0.250260214063365
"NCL",15,0.465000729362112
"NCLN",15,0.546947415349644
"NCMAP",15,0.586637086253118
"NCOA1",15,0.567369449121879
"NCOA2",15,0.566534865234533
"NCOA3",15,0.774290760327243
"NCOA4",15,0.33034761627517
"NCOA5",15,0.435152419953358
"NCOA6",15,0.789393092334003
"NCOR1",15,0.709617133123096
"NCOR2",15,0.732595699223579
"NCS1",15,0.569836497307929
"NCSTN",15,0.694921275568884
"NDC1",15,0.515620366654172
"NDC80",14,0.631704552916811
"NDE1",15,0.517201756546727
"NDEL1",15,0.367352972959297
"NDFIP1",15,0.616577836152281
"NDFIP2",15,0.664619400106776
"NDNF",15,0.770722477214316
"NDOR1",15,0.44392367592935
"NDRG1",15,0.764900996587076
"NDRG2",15,0.389597553767308
"NDRG4",15,0.359455345027381
"NDST1",15,0.448574669793013
"NDUFA1",15,0.284544159758889
"NDUFA10",15,0.531126333468739
"NDUFA11",15,0.728102354039825
"NDUFA13",15,0.802671061906429
"NDUFA2",15,0.546976821397615
"NDUFA4",15,0.309905512974829
"NDUFA5",15,0.578538639676735
"NDUFA7",15,0.363560268576677
"NDUFA8",15,0.26155965852249
"NDUFA9",15,0.538099129549152
"NDUFAB1",15,0.53683676740816
"NDUFAF1",15,0.250847414167082
"NDUFAF2",15,0.310381231127244
"NDUFAF3",15,0.500676923562942
"NDUFAF5",15,0.461257100058396
"NDUFAF8",15,0.253626316345947
"NDUFB10",15,0.616275083126
"NDUFB11",15,0.479752453265055
"NDUFB2",15,0.449319353971322
"NDUFB4",15,0.390396448537735
"NDUFB5",15,0.564597981164879
"NDUFB6",15,0.250307436967217
"NDUFB7",15,0.658417214853278
"NDUFB9",15,0.318978067409374
"NDUFC1",15,0.314145859338703
"NDUFC2",15,0.5740042513947
"NDUFS1",15,0.636722929096646
"NDUFS2",15,0.639396897425783
"NDUFS3",15,0.63721542503443
"NDUFS6",15,0.615027480493929
"NDUFS7",15,0.726634154289978
"NDUFS8",15,0.661201229278425
"NDUFV1",15,0.684051891110725
"NDUFV2",15,0.419905841044205
"NDUFV3",15,0.316104307863556
"NEB",15,0.579373856382092
"NEBL",15,0.574557178475562
"NECAB3",15,0.400775998276249
"NECAP1",15,0.416912598255441
"NECAP2",15,0.435581681108691
"NECTIN1",15,0.684997444065793
"NECTIN3",15,0.856894674044537
"NECTIN4",15,0.772007109717796
"NEDD1",15,0.534857319820164
"NEDD4",15,0.512575721790254
"NEDD8",15,0.375295933895743
"NEDD9",15,0.56020280097796
"NEGR1",15,0.276636907671664
"NEIL1",15,0.419633358693004
"NEIL2",15,0.372398504962834
"NEIL3",12,0.563941818753034
"NEK1",15,0.595099999404423
"NEK11",15,0.369514234830611
"NEK2",14,0.603527264064098
"NEK4",15,0.306696400408411
"NEK7",15,0.694462395090189
"NEK8",15,0.31405210392093
"NEK9",15,0.325591427974714
"NELFA",15,0.579627002245731
"NELFB",15,0.651332869971057
"NEMP1",15,0.554632016026451
"NEO1",7,0.25931119872666
"NEPRO",15,0.446859249287381
"NES",15,0.705723922391933
"NET1",15,0.522923060519344
"NETO2",15,0.619345974632199
"NEU1",15,0.483451846911965
"NEU3",15,0.515664046905744
"NEURL1",15,0.326969897450825
"NEURL1B",15,0.693828935829725
"NEURL4",15,0.612576872138056
"NEXN",15,0.5283204699733
"NF1",15,0.597641826169639
"NF2",15,0.494824499159284
"NFAM1",15,0.741134692329889
"NFAT5",15,0.646728328044491
"NFATC1",15,0.708195920824428
"NFATC2",15,0.729316558648487
"NFATC3",15,0.331684992009415
"NFE2",15,0.31401610626283
"NFE2L1",11,0.265192048915119
"NFE2L2",15,0.714286944159017
"NFE2L3",15,0.809927527540054
"NFIA",15,0.486894121348983
"NFIB",15,0.805372517498676
"NFIC",15,0.499011517243792
"NFIL3",15,0.664924720150614
"NFIX",15,0.752116745353873
"NFKB1",15,0.513080063721644
"NFKB2",15,0.37544146759248
"NFKBIA",15,0.53938926500928
"NFKBIB",15,0.602883212467811
"NFKBID",15,0.334086597123471
"NFKBIE",15,0.650713003478356
"NFKBIZ",15,0.385666719376113
"NFRKB",15,0.398209731594624
"NFU1",15,0.333181218841498
"NFX1",15,0.49021703550516
"NFXL1",15,0.419153860660535
"NFYA",15,0.378697132653811
"NFYB",15,0.447183271431695
"NFYC",15,0.556380652072541
"NGDN",15,0.634687324257475
"NGFR",15,0.560554327119419
"NGLY1",15,0.444109464558996
"NGRN",15,0.362493952072314
"NHLRC1",15,0.425149066737936
"NHLRC2",15,0.751647704594132
"NHP2",15,0.388605828928426
"NHSL1",15,0.425430871384377
"NHSL2",15,0.794409092157437
"NICN1",15,0.297389967853047
"NID2",15,0.508879333599372
"NIF3L1",15,0.623137517601995
"NIFK",15,0.309469110576439
"NIN",15,0.618519008890452
"NINJ1",15,0.396771178577722
"NINJ2",15,0.404241790216247
"NIP7",14,0.294935554850461
"NIPA2",15,0.467296704247728
"NIPAL1",15,0.694940116569329
"NIPAL2",15,0.448423741786598
"NIPAL3",13,0.377425724602994
"NIPBL",15,0.847025399754742
"NIPSNAP1",15,0.481173841048924
"NIPSNAP2",15,0.444364669157652
"NIPSNAP3B",15,0.272490354159432
"NISCH",15,0.380817142638809
"NIT1",15,0.588171380160366
"NIT2",15,0.458437828049434
"NKAIN4",15,0.295339637384069
"NKAP",15,0.295267266847645
"NKAPD1",15,0.469941530926946
"NKD1",15,0.6117913192426
"NKIRAS2",15,0.460857679116436
"NKTR",15,0.439584919232315
"NLE1",15,0.311880779175739
"NLGN2",15,0.754876745171041
"NLGN3",11,0.387110538776006
"NLK",15,0.365034406023145
"NLN",15,0.61171226662333
"NLRC3",15,0.631408548178923
"NLRC4",15,0.512511953080728
"NLRC5",15,0.411126555862031
"NLRP1",15,0.664204545233531
"NLRP12",15,0.3027688638498
"NLRP3",15,0.597900152413411
"NLRX1",15,0.371669122888914
"NMD3",15,0.342629323895412
"NME1",15,0.690228855849939
"NME2",15,0.796559585675299
"NME2P1",15,0.412482714645775
"NME3",15,0.503620263799358
"NME4",15,0.638359048392227
"NME6",15,0.277415409967153
"NME7",15,0.363203007083977
"NMNAT3",15,0.590336000858589
"NMRAL1",15,0.257914130047176
"NMT1",15,0.535835341881284
"NNAT",15,0.624628931722995
"NNMT",15,0.620829712186697
"NNT",15,0.634206870191703
"NOA1",15,0.503681984428861
"NOC2L",15,0.260719548771161
"NOC2LP1",15,0.321131918455464
"NOC3L",15,0.278479193215328
"NOC4L",15,0.429778392134898
"NOD1",15,0.493493331557385
"NOD2",15,0.518113468629947
"NOG",15,0.823472955659917
"NOL10",15,0.42401006942345
"NOL11",15,0.466301528244373
"NOL12",15,0.330157033940622
"NOL4L",15,0.875452904530791
"NOL6",14,0.431493428519157
"NOL7",15,0.485604721985493
"NOL8",15,0.397668490522515
"NOL9",14,0.304698357970334
"NOM1",15,0.363724971734882
"NOMO2",15,0.270769241504216
"NOP16",15,0.533381845702047
"NOP2",15,0.561894941015501
"NOP53",15,0.695135729250032
"NOP56",15,0.479956894182372
"NOP9",15,0.317810191618322
"NOS3",14,0.437819497539656
"NOSIP",15,0.583642153993337
"NOSTRIN",15,0.704113630010227
"NOTCH1",15,0.6019479706251
"NOTCH2",15,0.256618144372272
"NOTUM",15,0.807322171298435
"NOVA2",10,0.400179905604536
"NOX4",15,0.387993133295057
"NOXA1",15,0.264607680350196
"NPAT",15,0.605467364179734
"NPC1",15,0.356198235026953
"NPC2",15,0.66663776681353
"NPDC1",15,0.719031435534534
"NPEPL1",15,0.40956776670233
"NPEPPS",15,0.559382125956619
"NPHP3",15,0.275794239350682
"NPHP4",15,0.538139048300507
